nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
PARANAPANEMA;2022-07-28;624.78302002;39.83639908;610.94702148;38.95420074
PARNAIBA;2022-07-28;87.76599884;89.20760345;87.76599884;89.20760345
SAO FRANCISCO;2022-07-28;2368.01489258;63.16559982;2368.01489258;63.16559982
TIETE;2022-07-28;381.88198853;52.32780075;381.70498657;52.30360031
TOCANTINS;2022-07-28;2267.17602539;64.95300293;2267.17602539;64.95300293
URUGUAI;2022-07-28;2208.32592773;49.56480026;2160.37500000;48.48849869
AMAZONAS;2022-07-29;3979.34204102;56.98910141;3858.95703125;55.26499939
ARAGUARI;2022-07-29;522.15600586;94.32759857;367.08898926;66.31469727
CAPIVARI;2022-07-29;73.32700348;67.88189697;73.32700348;67.88189697
DOCE;2022-07-29;333.40100098;70.46929932;309.00000000;65.31179810
GRANDE;2022-07-29;1525.41394043;55.53269958;1525.41394043;55.53269958
IGUACU;2022-07-29;1759.56005859;38.10200119;1759.56005859;38.10200119
ITABAPOANA;2022-07-29;26.92600060;93.70420074;26.92600060;93.70420074
ITAJAI;2022-07-29;72.59300232;35.47430038;72.59300232;35.47430038
JACUI;2022-07-29;847.52099609;70.34089661;571.14599609;47.40280151
JEQUITINHONHA;2022-07-29;52.04199982;33.48509979;33.45199966;21.52379990
MUCURI;2022-07-29;6.00099993;23.42169952;0.60699999;2.36910009
PARAGUACU;2022-07-29;26.75200081;53.22729874;26.75200081;53.22729874
PARAGUAI;2022-07-29;295.51000977;82.53130341;268.98300171;75.12270355
PARAIBA DO SUL;2022-07-29;496.89498901;66.88009644;496.89498901;66.88009644
PARANA;2022-07-29;6580.40722656;62.88499832;6577.64306641;62.85860062
PARANAIBA;2022-07-29;1721.55297852;60.26369858;1709.70605469;59.84899902
PARANAPANEMA;2022-07-29;609.60998535;38.86899948;590.77099609;37.66780090
PARNAIBA;2022-07-29;87.52799988;88.96569824;87.52799988;88.96569824
SAO FRANCISCO;2022-07-29;2357.41210938;62.88280106;2357.41210938;62.88280106
TIETE;2022-07-29;384.44699097;52.67929840;384.44699097;52.67929840
TOCANTINS;2022-07-29;2225.39111328;63.75590134;2225.39111328;63.75590134
URUGUAI;2022-07-29;2170.48095703;48.71540070;2122.52905273;47.63909912
AMAZONAS;2022-07-30;3919.90795898;56.13790131;3735.16699219;53.49219894
ARAGUARI;2022-07-30;527.56097412;95.30400085;375.51098633;67.83619690
CAPIVARI;2022-07-30;73.77200317;68.29389954;73.77200317;68.29389954
DOCE;2022-07-30;331.62701416;70.09439850;307.23901367;64.93959808
GRANDE;2022-07-30;1520.14001465;55.34069824;1520.14001465;55.34069824
IGUACU;2022-07-30;1706.92004395;36.96220016;1706.92004395;36.96220016
ITABAPOANA;2022-07-30;25.65900040;89.29499817;25.65900040;89.29499817
ITAJAI;2022-07-30;67.51200104;32.99129868;67.51200104;32.99129868
JACUI;2022-07-30;943.29498291;78.28970337;691.62298584;57.40190125
JEQUITINHONHA;2022-07-30;49.79000092;32.03609848;27.96100044;17.99080086
MUCURI;2022-07-30;5.92000008;23.10560036;0E-8;0E-8
PARAGUACU;2022-07-30;28.56299973;56.83060074;28.56299973;56.83060074
PARAGUAI;2022-07-30;295.45300293;82.51540375;268.92599487;75.10679626
PARAIBA DO SUL;2022-07-30;518.75701904;69.82270050;518.75701904;69.82270050
PARANA;2022-07-30;6526.12109375;62.36619949;6523.35693359;62.33980179
PARANAIBA;2022-07-30;1713.83398438;59.99349976;1699.77905273;59.50149918
PARANAPANEMA;2022-07-30;600.45001221;38.28490067;582.86297607;37.16360092
PARNAIBA;2022-07-30;87.00900269;88.43820190;87.00900269;88.43820190
SAO FRANCISCO;2022-07-30;2340.96508789;62.44409943;2340.96508789;62.44409943
TIETE;2022-07-30;388.10501099;53.18050003;388.10501099;53.18050003
TOCANTINS;2022-07-30;2193.78491211;62.85039902;2193.78491211;62.85039902
URUGUAI;2022-07-30;2152.41796875;48.30989838;2104.46704102;47.23369980
AMAZONAS;2022-07-31;3877.09497070;55.52479935;3625.55908203;51.92250061
ARAGUARI;2022-07-31;538.29998779;97.24400330;344.07400513;62.15710068
CAPIVARI;2022-07-31;71.04000092;65.76470184;71.04000092;65.76470184
DOCE;2022-07-31;329.62100220;69.67040253;305.50500488;64.57309723
GRANDE;2022-07-31;1506.56103516;54.84640121;1506.56103516;54.84640121
IGUACU;2022-07-31;1659.31994629;35.93140030;1659.31994629;35.93140030
ITABAPOANA;2022-07-31;25.38800049;88.35189819;25.38800049;88.35189819
ITAJAI;2022-07-31;63.84299850;31.19840050;63.84299850;31.19840050
JACUI;2022-07-31;884.78497314;73.43360138;658.86401367;54.68310165
JEQUITINHONHA;2022-07-31;49.49499893;31.84630013;28.25200081;18.17799950
MUCURI;2022-07-31;5.80299997;22.64889908;0E-8;0E-8
PARAGUACU;2022-07-31;33.12400055;65.90540314;33.12400055;65.90540314
PARAGUAI;2022-07-31;295.23199463;82.45369720;268.70498657;75.04509735
PARAIBA DO SUL;2022-07-31;508.10299683;68.38870239;508.10299683;68.38870239
PARANA;2022-07-31;6464.49609375;61.77730179;6461.42480469;61.74789810
PARANAIBA;2022-07-31;1701.72399902;59.56959915;1685.11401367;58.98809814
PARANAPANEMA;2022-07-31;593.38500977;37.83440018;572.86798096;36.52629852
PARNAIBA;2022-07-31;87.19499969;88.62719727;87.19499969;88.62719727
SAO FRANCISCO;2022-07-31;2319.84692383;61.88069916;2319.84692383;61.88069916
TIETE;2022-07-31;390.72100830;53.53900146;376.65200806;51.61119843
TOCANTINS;2022-07-31;2166.05004883;62.05590057;2166.05004883;62.05590057
URUGUAI;2022-07-31;2158.12988281;48.43809891;2110.17993164;47.36190033
AMAZONAS;2022-08-01;3840.92309570;92.02850342;3595.46801758;86.14739990
ARAGUARI;2022-08-01;541.34100342;146.07800293;328.44799805;88.62989807
CAPIVARI;2022-08-01;68.75199890;72.13289642;68.75199890;72.13289642
DOCE;2022-08-01;329.10000610;78.36679840;305.25500488;72.68869781
GRANDE;2022-08-01;1499.64001465;66.05200195;1499.64001465;66.05200195
IGUACU;2022-08-01;1626.50000000;42.91809845;1626.50000000;42.91809845
ITABAPOANA;2022-08-01;25.35499954;100.00199890;25.35499954;100.00199890
ITAJAI;2022-08-01;58.62099838;26.16530037;58.62099838;26.16530037
JACUI;2022-08-01;827.10797119;71.46009827;597.20599365;51.59709930
JEQUITINHONHA;2022-08-01;48.11100006;36.74119949;28.80599976;21.99850082
MUCURI;2022-08-01;5.70400000;25.89730072;1.20899999;5.48909998
PARAGUACU;2022-08-01;40.42599869;99.13950348;40.42599869;99.13950348
PARAGUAI;2022-08-01;294.85900879;87.59829712;268.33200073;79.71749878
PARAIBA DO SUL;2022-08-01;519.30297852;82.10430145;519.30297852;82.10430145
PARANA;2022-08-01;6437.32812500;73.13390350;6432.41406250;73.07810211
PARANAIBA;2022-08-01;1696.29101563;72.83159637;1684.09704590;72.30799866
PARANAPANEMA;2022-08-01;591.38500977;45.90599823;577.54901123;44.83200073
PARNAIBA;2022-08-01;86.97499847;96.98290253;86.97499847;96.98290253
SAO FRANCISCO;2022-08-01;2300.14697266;70.48529816;2300.14697266;70.48529816
TIETE;2022-08-01;388.32800293;61.55410004;388.32800293;61.55410004
TOCANTINS;2022-08-01;2138.28491211;84.34230042;2138.28491211;84.34230042
URUGUAI;2022-08-01;2144.07495117;48.44290161;2094.34204102;47.31919861
AMAZONAS;2022-08-02;3818.49511719;91.49109650;3579.81494141;85.77239990
ARAGUARI;2022-08-02;543.57098389;146.67970276;330.05999756;89.06490326
CAPIVARI;2022-08-02;65.00299835;68.19950104;65.00299835;68.19950104
DOCE;2022-08-02;327.87799072;78.07579803;298.67599487;71.12210083
GRANDE;2022-08-02;1493.73803711;65.79209900;1487.73596191;65.52770233
IGUACU;2022-08-02;1575.34301758;41.56819916;1575.34301758;41.56819916
ITABAPOANA;2022-08-02;25.42200089;100.26619720;25.42200089;100.26619720
ITAJAI;2022-08-02;56.73300171;25.32259941;56.73300171;25.32259941
JACUI;2022-08-02;759.87200928;65.65110016;490.61199951;42.38769913
JEQUITINHONHA;2022-08-02;47.94400024;36.61370087;32.21400070;24.60110092
MUCURI;2022-08-02;5.60099983;25.42959976;2.00500011;9.10309982
PARAGUACU;2022-08-02;42.01900101;103.04609680;42.01900101;103.04609680
PARAGUAI;2022-08-02;294.35400391;87.44830322;267.82699585;79.56749725
PARAIBA DO SUL;2022-08-02;485.65399170;76.78420258;485.65399170;76.78420258
PARANA;2022-08-02;6398.20507813;72.68949890;6396.66992188;72.67199707
PARANAIBA;2022-08-02;1681.10095215;72.17939758;1669.83703613;71.69580078
PARANAPANEMA;2022-08-02;591.90399170;45.94630051;574.95898438;44.63100052
PARNAIBA;2022-08-02;87.35399628;97.40550232;87.35399628;97.40550232
SAO FRANCISCO;2022-08-02;2282.12402344;69.93299866;2282.12402344;69.93299866
TIETE;2022-08-02;389.79901123;61.78730011;389.61401367;61.75799942
TOCANTINS;2022-08-02;2097.91503906;82.75000000;2097.91503906;82.75000000
URUGUAI;2022-08-02;2121.67993164;47.93690109;2070.59497070;46.78269958
AMAZONAS;2022-08-03;3792.09594727;90.85859680;3533.10400391;84.65319824
ARAGUARI;2022-08-03;535.14898682;144.40710449;341.35598755;92.11309814
CAPIVARI;2022-08-03;67.03700256;70.33350372;67.03700256;70.33350372
DOCE;2022-08-03;326.09100342;77.65029907;301.81698608;71.87010193
GRANDE;2022-08-03;1479.08703613;65.14679718;1479.08703613;65.14679718
IGUACU;2022-08-03;1580.04394531;41.69229889;1580.04394531;41.69229889
ITABAPOANA;2022-08-03;25.21899986;99.46559906;25.21899986;99.46559906
ITAJAI;2022-08-03;57.10400009;25.48819923;57.10400009;25.48819923
JACUI;2022-08-03;726.83599854;62.79690170;495.09698486;42.77519989
JEQUITINHONHA;2022-08-03;48.95500183;37.38579941;32.50999832;24.82710075
MUCURI;2022-08-03;5.47499990;24.85759926;1.87899995;8.53100014
PARAGUACU;2022-08-03;39.99000168;98.07019806;39.99000168;98.07019806
PARAGUAI;2022-08-03;293.22299194;87.11229706;266.69601440;79.23149872
PARAIBA DO SUL;2022-08-03;496.38198853;78.48030090;496.38198853;78.48030090
PARANA;2022-08-03;6360.05175781;72.25599670;6358.51611328;72.23860168
PARANAIBA;2022-08-03;1666.34704590;71.54589844;1656.12500000;71.10700226
PARANAPANEMA;2022-08-03;589.44598389;45.75550079;560.20800781;43.48590088
PARNAIBA;2022-08-03;86.95300293;96.95829773;86.95300293;96.95829773
SAO FRANCISCO;2022-08-03;2269.80493164;69.55549622;2269.80493164;69.55549622
TIETE;2022-08-03;392.57101440;62.22669983;392.57101440;62.22669983
TOCANTINS;2022-08-03;2059.13305664;81.22019958;2059.13305664;81.22019958
URUGUAI;2022-08-03;2052.54199219;46.37480164;2003.00402832;45.25550079
AMAZONAS;2022-08-04;3759.98803711;90.08930206;3501.62207031;83.89890289
ARAGUARI;2022-08-04;519.54699707;140.19700623;347.68798828;93.82170105
CAPIVARI;2022-08-04;66.84600067;70.13310242;66.84600067;70.13310242
DOCE;2022-08-04;323.53100586;77.04070282;297.19299316;70.76899719
GRANDE;2022-08-04;1470.55603027;64.77100372;1470.55603027;64.77100372
IGUACU;2022-08-04;1574.85205078;41.55530167;1574.85205078;41.55530167
ITABAPOANA;2022-08-04;24.93199921;98.33360291;24.93199921;98.33360291
ITAJAI;2022-08-04;55.78099823;24.89769936;55.78099823;24.89769936
JACUI;2022-08-04;726.63800049;62.77980042;495.59399414;42.81809998
JEQUITINHONHA;2022-08-04;48.21300125;36.81909943;31.05299950;23.71439934
MUCURI;2022-08-04;5.39400005;24.48979950;1.79799998;8.16329956
PARAGUACU;2022-08-04;37.93199921;93.02330017;37.93199921;93.02330017
PARAGUAI;2022-08-04;292.55599976;86.91410065;266.02899170;79.03330231
PARAIBA DO SUL;2022-08-04;503.07800293;79.53900146;500.91598511;79.19719696
PARANA;2022-08-04;6310.62792969;71.69450378;6309.09277344;71.67710114
PARANAIBA;2022-08-04;1649.25500488;70.81210327;1638.33898926;70.34339905
PARANAPANEMA;2022-08-04;573.30700684;44.50279999;557.38702393;43.26699829
PARNAIBA;2022-08-04;86.80100250;96.78880310;86.80100250;96.78880310
SAO FRANCISCO;2022-08-04;2264.36596680;69.38880157;2264.36596680;69.38880157
TIETE;2022-08-04;392.48199463;62.21260071;392.48199463;62.21260071
TOCANTINS;2022-08-04;2023.00000000;79.79499817;2023.00000000;79.79499817
URUGUAI;2022-08-04;1957.80505371;44.23429871;1908.26794434;43.11510086
AMAZONAS;2022-08-05;3708.17700195;88.84790039;3440.47509766;82.43379974
ARAGUARI;2022-08-05;506.23400879;136.60450745;354.85501099;95.75569916
CAPIVARI;2022-08-05;67.92600250;71.26619720;67.92600250;71.26619720
DOCE;2022-08-05;323.75601196;77.09429932;295.75601196;70.42680359
GRANDE;2022-08-05;1454.40502930;64.05960083;1454.40502930;64.05960083
IGUACU;2022-08-05;1651.49804688;43.57770157;1651.49804688;43.57770157
ITABAPOANA;2022-08-05;25.04999924;98.79900360;25.04999924;98.79900360
ITAJAI;2022-08-05;55.83399963;24.92140007;55.83399963;24.92140007
JACUI;2022-08-05;757.23699951;65.42340088;515.82098389;44.56570053
JEQUITINHONHA;2022-08-05;46.87699890;35.79890060;29.00200081;22.14809990
MUCURI;2022-08-05;5.34899998;24.28549957;1.75300002;7.95900011
PARAGUACU;2022-08-05;36.67100143;89.93080139;36.67100143;89.93080139
PARAGUAI;2022-08-05;290.82000732;86.39839935;264.29299927;78.51760101
PARAIBA DO SUL;2022-08-05;493.34100342;77.99949646;493.34100342;77.99949646
PARANA;2022-08-05;6254.07080078;71.05200195;6252.53515625;71.03450012
PARANAIBA;2022-08-05;1632.83398438;70.10700226;1620.18200684;69.56379700
PARANAPANEMA;2022-08-05;565.13098145;43.86809921;549.36700439;42.64440155
PARNAIBA;2022-08-05;86.50199890;96.45539856;86.50199890;96.45539856
SAO FRANCISCO;2022-08-05;2261.02099609;69.28630066;2261.02099609;69.28630066
TIETE;2022-08-05;390.15798950;61.84420013;390.15798950;61.84420013
TOCANTINS;2022-08-05;1986.46899414;78.35410309;1986.46899414;78.35410309
URUGUAI;2022-08-05;1873.57604980;42.33129883;1823.58898926;41.20190048
AMAZONAS;2022-08-06;3653.34790039;87.53420258;3282.95507813;78.65959930
ARAGUARI;2022-08-06;505.29299927;136.35060120;379.64300537;102.44460297
CAPIVARI;2022-08-06;72.12000275;75.66649628;72.12000275;75.66649628
DOCE;2022-08-06;322.67898560;76.83779907;294.75698853;70.18890381
GRANDE;2022-08-06;1444.93298340;63.64239883;1444.93298340;63.64239883
IGUACU;2022-08-06;1864.46203613;49.19720078;1864.46203613;49.19720078
ITABAPOANA;2022-08-06;26.55500031;104.73490143;26.55500031;104.73490143
ITAJAI;2022-08-06;54.59899902;24.37010002;44.01399994;19.64550018
JACUI;2022-08-06;754.40698242;65.17890167;524.50897217;45.31629944
JEQUITINHONHA;2022-08-06;46.09999847;35.20550156;36.80500031;28.10709953
MUCURI;2022-08-06;5.27299976;23.94039917;1.67700005;7.61390018
PARAGUACU;2022-08-06;34.45199966;84.48899841;34.45199966;84.48899841
PARAGUAI;2022-08-06;293.11199951;87.07929993;266.58401489;79.19819641
PARAIBA DO SUL;2022-08-06;493.41299438;78.01090240;493.41299438;78.01090240
PARANA;2022-08-06;6205.00000000;70.49449921;6203.46484375;70.47699738
PARANAIBA;2022-08-06;1619.85400391;69.54969788;1606.72900391;68.98619843
PARANAPANEMA;2022-08-06;554.27899170;43.02569962;540.44299316;41.95169830
PARNAIBA;2022-08-06;86.33999634;96.27480316;86.33999634;96.27480316
SAO FRANCISCO;2022-08-06;2252.35791016;69.02079773;2252.35791016;69.02079773
TIETE;2022-08-06;398.45199585;63.15890121;398.45199585;63.15890121
TOCANTINS;2022-08-06;1959.26000977;77.28089905;1957.57202148;77.21430206
URUGUAI;2022-08-06;1974.50305176;44.61159897;1923.16503906;43.45169830
AMAZONAS;2022-08-07;3590.14990234;86.01999664;3184.10595703;76.29119873
ARAGUARI;2022-08-07;502.13500977;135.49839783;395.15301514;106.62989807
CAPIVARI;2022-08-07;93.47000122;98.06639862;93.47000122;98.06639862
DOCE;2022-08-07;320.22601318;76.25370026;292.55599976;69.66480255
GRANDE;2022-08-07;1434.10205078;63.16540146;1434.10205078;63.16540146
IGUACU;2022-08-07;2720.39404297;71.78250122;2720.39404297;71.78250122
ITABAPOANA;2022-08-07;27.01099968;106.53340149;27.01099968;106.53340149
ITAJAI;2022-08-07;118.58300018;52.92919922;83.30100250;37.18119812
JACUI;2022-08-07;754.64001465;65.19909668;567.01800537;48.98899841
JEQUITINHONHA;2022-08-07;45.60499954;34.82749939;37.02500153;28.27510071
MUCURI;2022-08-07;5.22800016;23.73609924;1.63199997;7.40959978
PARAGUACU;2022-08-07;30.85799980;75.67520142;30.85799980;75.67520142
PARAGUAI;2022-08-07;299.47799683;88.97049713;272.95098877;81.08969879
PARAIBA DO SUL;2022-08-07;493.73699951;78.06220245;491.63500977;77.72979736
PARANA;2022-08-07;6228.23291016;70.75839996;6224.85498047;70.72010040
PARANAIBA;2022-08-07;1601.00000000;68.74019623;1584.38903809;68.02700043
PARANAPANEMA;2022-08-07;561.10601807;43.55569839;536.25201416;41.62639999
PARNAIBA;2022-08-07;86.06300354;95.96589661;86.06300354;95.96589661
SAO FRANCISCO;2022-08-07;2241.78710938;68.69689941;2241.78710938;68.69689941
TIETE;2022-08-07;413.23599243;65.50229645;413.23599243;65.50229645
TOCANTINS;2022-08-07;1928.36401367;76.06220245;1928.36401367;76.06220245
URUGUAI;2022-08-07;2368.59594727;53.51570129;2318.86206055;52.39199829
AMAZONAS;2022-08-08;3543.80395508;84.90950012;3266.53100586;78.26609802
ARAGUARI;2022-08-08;474.04998779;127.91989899;371.73498535;100.31069946
CAPIVARI;2022-08-08;121.23799896;127.19989777;121.23799896;127.19989777
DOCE;2022-08-08;318.48699951;75.83959961;291.02899170;69.30120087
GRANDE;2022-08-08;1424.52404785;62.74349976;1424.52404785;62.74349976
IGUACU;2022-08-08;4666.93798828;123.14550018;4666.93798828;123.14550018
ITABAPOANA;2022-08-08;26.75699997;105.53160095;26.75699997;105.53160095
ITAJAI;2022-08-08;265.69100952;118.59049988;105.15799713;46.93700027
JACUI;2022-08-08;757.75299072;65.46800232;562.66101074;48.61249924
JEQUITINHONHA;2022-08-08;45.48799896;34.73809814;25.46800041;19.44930077
MUCURI;2022-08-08;5.15100002;23.38649940;1.55499995;7.05999994
PARAGUACU;2022-08-08;27.34900093;67.06980133;27.34900093;67.06980133
PARAGUAI;2022-08-08;312.38299561;92.80439758;285.85598755;84.92359924
PARAIBA DO SUL;2022-08-08;517.55499268;81.82790375;517.55499268;81.82790375
PARANA;2022-08-08;6242.51904297;70.92070007;6239.75488281;70.88929749
PARANAIBA;2022-08-08;1569.75903320;67.39890289;1562.66101074;67.09410095
PARANAPANEMA;2022-08-08;642.09399414;49.84230042;638.63500977;49.57379913
PARNAIBA;2022-08-08;86.00700378;95.90350342;86.00700378;95.90350342
SAO FRANCISCO;2022-08-08;2226.22290039;68.22000122;2226.22290039;68.22000122
TIETE;2022-08-08;488.09500122;77.36830139;488.09500122;77.36830139
TOCANTINS;2022-08-08;1900.45202637;74.96119690;1900.45202637;74.96119690
URUGUAI;2022-08-08;3289.83911133;74.33010101;3240.36108398;73.21219635
AMAZONAS;2022-08-09;3510.22998047;84.10510254;3314.22607422;79.40889740
ARAGUARI;2022-08-09;438.52301025;118.33309937;336.56698608;90.82080078
CAPIVARI;2022-08-09;146.40100098;153.60020447;146.40100098;153.60020447
DOCE;2022-08-09;315.47601318;75.12259674;278.52301025;66.32319641
GRANDE;2022-08-09;1422.68200684;62.66239929;1422.68200684;62.66239929
IGUACU;2022-08-09;5931.24902344;156.50660706;5931.24902344;156.50660706
ITABAPOANA;2022-08-09;26.60499954;104.93209839;26.60499954;104.93209839
ITAJAI;2022-08-09;262.79800415;117.29920197;179.88499451;80.29119873
JACUI;2022-08-09;780.83801270;67.46250153;558.50000000;48.25299835
JEQUITINHONHA;2022-08-09;49.49599838;37.79890060;39.48600006;30.15449905
MUCURI;2022-08-09;5.07000017;23.01880074;1.47399998;6.69220018
PARAGUACU;2022-08-09;24.18199921;59.30319977;24.18199921;59.30319977
PARAGUAI;2022-08-09;325.19601440;96.61100006;298.66900635;88.73020172
PARAIBA DO SUL;2022-08-09;510.67599487;80.74030304;510.67599487;80.74030304
PARANA;2022-08-09;6236.41992188;70.85140228;6232.73486328;70.80960083
PARANAIBA;2022-08-09;1554.98596191;66.76460266;1543.48498535;66.27079773
PARANAPANEMA;2022-08-09;745.04498291;57.83390045;745.04498291;57.83390045
PARNAIBA;2022-08-09;85.62100220;95.47309875;85.62100220;95.47309875
SAO FRANCISCO;2022-08-09;2207.73510742;67.65339661;2207.73510742;67.65339661
TIETE;2022-08-09;496.07598877;78.63330078;477.60598755;75.70559692
TOCANTINS;2022-08-09;1872.24194336;73.84850311;1872.24194336;73.84850311
URUGUAI;2022-08-09;4228.31982422;95.53399658;4178.84082031;94.41600037
AMAZONAS;2022-08-10;3550.29711914;85.06510162;3380.16699219;80.98880005
ARAGUARI;2022-08-10;405.13198853;109.32270050;307.48400879;82.97290039
CAPIVARI;2022-08-10;251.62600708;263.99969482;251.62600708;263.99969482
DOCE;2022-08-10;316.87298584;75.45529938;290.80499268;69.24780273
GRANDE;2022-08-10;1437.95605469;63.33509827;1437.95605469;63.33509827
IGUACU;2022-08-10;6181.96923828;163.12229919;6181.96923828;163.12229919
ITABAPOANA;2022-08-10;26.74099922;105.46849823;26.74099922;105.46849823
ITAJAI;2022-08-10;405.23098755;180.87379456;179.42700195;80.08679962
JACUI;2022-08-10;1056.97998047;91.32050323;786.07397461;67.91490173
JEQUITINHONHA;2022-08-10;48.38600159;36.95130157;37.66099930;28.76079941
MUCURI;2022-08-10;4.98500013;22.63290024;1.38900006;6.30630016
PARAGUACU;2022-08-10;21.53599930;52.81420135;21.53599930;52.81420135
PARAGUAI;2022-08-10;333.16699219;98.97899628;306.64001465;91.09829712
PARAIBA DO SUL;2022-08-10;508.65200806;80.42030334;508.65200806;80.42030334
PARANA;2022-08-10;6277.77001953;71.32119751;6275.92675781;71.30030060
PARANAIBA;2022-08-10;1558.14099121;66.90000153;1549.76403809;66.54029846
PARANAPANEMA;2022-08-10;993.34197998;77.10780334;993.34197998;77.10780334
PARNAIBA;2022-08-10;85.41999817;95.24890137;85.41999817;95.24890137
SAO FRANCISCO;2022-08-10;2192.47509766;67.18579865;2192.47509766;67.18579865
